movieId,reviews,critic_reviews,metascore,Budget,US_and_Canada_Gross,Opening_Weekend,Global_Gross,Runtime,imdb_rating
562,203,66,83,800000,4569019,0,4569019,88,7.4
563,22,9,0,164000000,0,0,0,160,7.1
564,32,18,44,0,1596687,733859,1596687,102,5.2
567,33,27,53,0,2019581,0,2019581,114,6.5
568,11,13,0,0,734634,0,739055,101,6.4
569,31,12,57,0,12267790,3105618,12267790,119,6.2
573,12,7,0,0,1113435,0,1113435,100,6.9
574,72,28,66,200000,1359736,35396,1359736,100,6.3
575,76,16,45,23000000,52125282,10028065,67308282,82,6.3
577,30,17,0,0,16820893,4020760,16820893,95,5.7
579,10,13,58,0,147107,6998,147107,96,6.6
580,30,13,0,0,3062530,1005287,3062530,97,6
581,60,36,0,0,1400591,95047,1400591,102,7.8
583,27,31,68,0,0,0,145259,100,7.2
585,108,36,54,12000000,46576136,14827066,46576136,90,6.2
586,630,97,63,18000000,285761243,17081997,476684675,103,7.7
587,373,100,52,22000000,217631306,12191540,505703557,127,7.1
588,406,140,86,28000000,217350219,196664,504050219,90,8
589,1500,229,75,102000000,205881154,31765506,520881154,137,8.6
590,633,96,72,22000000,184208848,598257,424208848,181,8
592,1100,249,69,35000000,251409241,40489746,411569241,126,7.5
593,1600,260,86,19000000,130742922,13766814,272742922,118,8.6
594,361,138,96,1499000,184925486,6017914,184960471,83,7.6
595,501,177,95,25000000,218967620,162146,424967620,84,8
596,264,149,99,2600000,84254167,3769251,121892045,88,7.5
597,431,96,51,14000000,178406268,11280591,463406268,119,7.1
599,384,138,98,6244087,638641,0,638641,145,7.9
600,48,20,49,0,35200,9086,35200,101,6
602,7,12,0,0,527034,21078,527034,60,7.4
605,106,33,56,0,46151454,6226430,97529550,108,6.5
606,104,72,41,6000000,13940383,6046825,13940383,95,5.2
608,1100,226,86,7000000,24611975,730265,60611975,98,8.1
609,42,25,0,0,32772492,8605649,32772492,88,5.9
610,210,81,51,9300000,546545,204660,546545,86,6.6
611,186,102,21,4000000,9336886,4505036,9336886,85,5.1
612,66,18,0,8000000,5656388,2319236,5656388,98,5
613,134,23,0,0,5200601,269929,5200601,112,6.8
615,19,10,0,0,0,0,0,100,7.5
616,168,110,66,4000000,35452658,3168071,35459543,78,7.1
617,31,38,75,0,1104622,13399,1104622,103,7
618,17,9,0,24000000,1141556,592871,1141556,118,5.4
619,50,30,25,24000000,4422380,1910840,4422380,94,2.7
626,19,12,0,8000000,34767836,9310414,35599803,108,5.6
627,118,40,0,0,459749,33824,459749,92,6.7
628,397,80,47,30000000,56116183,9871222,102616183,129,7.7
631,46,13,0,0,8620678,2256118,8620678,82,5.5
632,48,17,0,2500000,228800,8144,228800,109,7.5
633,22,22,0,0,148121,10006,148121,80,6.6
634,50,25,0,33500000,0,0,0,92,2.4
635,33,28,71,0,10125417,3020662,10125417,109,7.1
636,17,14,0,0,87433,10110,87433,88,4.9
637,92,28,47,39000000,30356793,8110080,37956793,93,5.8
638,41,15,0,0,218626,59098,218626,110,6.6
639,30,34,44,12000000,4939939,2485764,4939939,108,5.3
640,77,38,0,0,17100266,5524055,17100266,107,5.4
645,32,21,0,0,955300,0,955708,106,7.2
647,133,66,77,46000000,59031057,12501586,100860818,116,6.6
648,568,146,59,80000000,180981856,45436830,457696391,110,7.2
649,23,12,0,130000000,0,0,0,83,7
650,45,19,0,0,3486957,955606,3486957,123,6.4
653,175,60,49,57000000,51367375,15027150,115267375,103,6.4
656,25,22,0,30000000,31387164,8041972,31387164,100,5.2
661,112,64,78,38000000,28946127,7539098,28946127,79,6.7
662,211,61,51,0,20831000,6312240,20831000,97,6.2
663,69,30,55,0,2654308,770280,2654308,89,6.9
665,158,35,79,14000000,171082,0,171082,170,8.1
667,25,21,0,0,684351,0,684351,90,4.8
668,195,121,0,0,134241,16064,135342,125,8.2
670,57,56,0,0,134241,16064,134241,105,8.5
671,186,44,65,0,1007306,206328,1007306,73,7.2
673,297,91,57,80000000,90594962,27528529,230594962,88,6.5
674,246,136,51,9000000,0,0,0,98,5.8
678,24,2,0,0,0,0,0,25,7.5
679,13,10,0,0,470768,0,0,109,6.2
680,148,102,0,220000,47696,7298,47696,99,7
685,57,20,0,0,622503,148532,622503,110,7.1
688,38,21,48,0,24670346,6392155,24670346,107,5.2
691,63,18,35,25000000,10082005,3872900,10082005,105,6.2
692,51,37,0,19000000,5107669,2228668,5107669,94,4.1
694,87,36,41,0,14818176,6096833,14818176,114,6
695,27,4,0,0,0,0,0,94,5.2
697,56,36,30,0,3124440,1598051,3124440,99,5.4
698,20,13,0,0,63174,3750,63174,102,4.7
700,63,19,0,0,4821759,1915192,4821759,90,6.7
703,34,19,0,0,516349,270107,516349,86,4.9
704,105,51,0,30000000,21686547,7029120,57400547,95,5.6
706,9,9,0,0,10163782,4705440,10163782,99,5.9
707,140,46,51,29000000,11526099,4306221,11526099,107,6.3
708,114,46,64,0,34861807,6769363,34861807,97,6.3
709,122,69,58,31000000,74151346,4022752,74151346,74,6.6
710,37,20,34,0,9255027,3809248,9255027,91,5.3
711,35,24,43,25530000,20080020,4209525,20080020,95,5.3
714,386,119,62,9000000,1037847,104649,1085079,121,7.5
715,32,27,0,0,1320043,0,1320043,135,7
718,94,17,0,50000000,659810,24792,659810,107,7
719,112,43,53,45000000,21075014,5075340,21075014,117,6.1
,0,,,0,,,,,
722,12,10,0,0,0,0,0,89,7.3
724,285,99,55,15000000,24819936,6710995,24819936,101,6.4
725,32,25,0,0,8008255,3349481,8008255,91,5.5
726,25,19,0,0,5939449,2690253,5939449,103,5.7
728,77,29,82,0,5682429,66427,5682429,105,7.2
731,60,36,0,25000000,5009305,2308797,5009305,132,5.8
733,564,95,58,75000000,134069511,25069525,335062621,136,7.4
735,191,117,0,4000000,253986,22459,253986,105,7.1
736,529,141,68,92000000,241830615,41059405,494580615,113,6.5
737,131,79,40,9000000,3793614,1844426,3793614,98,3.5
741,373,117,76,330000000,889074,2736,918738,83,7.9
742,165,73,33,8000000,15315484,5679046,15315484,93,5.8
743,97,31,25,18000000,26960191,10448420,26960191,81,5.3
745,67,23,0,0,0,0,0,30,8.1
747,98,21,0,25000000,2491989,1593929,2491989,94,4.3
748,175,62,56,25000000,14063331,4806763,14063331,115,6.2
750,1100,247,97,1800000,9440272,11751,9525941,95,8.4
757,56,125,69,40000000,174273,21372,2009694,100,7
759,8,6,0,0,62186,2273,62186,105,7.3
760,179,31,0,20000000,152972,10882,152972,134,7.5
761,190,74,53,45000000,17323326,5072346,17323326,100,5.1
762,156,56,37,40000000,33109743,12322069,113309743,115,4.5
764,69,33,75,0,941414,14425,941414,105,6.7
765,99,34,31,45000000,58620973,11191496,58620973,113,5.8
766,46,38,75,0,1875527,57053,1875527,103,6.6
773,24,34,0,0,0,0,0,85,7
775,78,54,0,0,0,0,0,121,6.4
778,716,155,83,1500000,16491080,262673,16767475,93,8.1
779,43,20,0,1000000,3525125,1315445,3525125,113,4.8
780,1000,139,59,75000000,306169268,50228264,817400891,145,7
781,98,36,60,10000000,4722310,103028,4877620,118,6.5
782,129,53,32,55000000,18626419,6271406,18626419,116,5.9
783,347,83,74,100000000,100138851,21037414,325338851,91,7
784,441,74,56,47000000,60240295,19806226,102825796,96,6.1
785,246,61,43,27000000,25023434,5582079,25023434,114,6.9
786,174,87,56,100000000,101295562,24566446,242295562,115,6.2
788,146,44,62,54000000,128814019,25411725,273961019,95,5.7
790,10,6,0,0,65352,0,0,82,7.3
791,1,4,0,0,0,0,0,85,8.6
795,6,6,0,0,18112,10343,18112,102,5.4
798,137,80,47,80000000,33023469,10015875,159212469,114,5.9
799,273,124,52,30000000,16759216,5565495,29359216,110,7.1
800,209,46,78,5000000,12408986,232184,12408986,135,7.4
801,48,24,0,12000000,26570048,6601651,26570048,100,5.9
802,152,48,41,32000000,104636382,16158901,152036382,123,6.4
803,33,20,67,1000000,1287480,0,1287480,86,6.7
804,113,39,53,3500000,9538948,2088492,9538948,96,6
805,341,71,53,40000000,108766007,14823159,152266007,149,7.5
806,47,34,0,0,665450,164109,665450,88,5.8
808,40,16,0,23000000,11829959,2914992,11829959,109,5.7
809,40,36,0,25000000,17193231,5405855,17193231,98,5.4
810,115,24,24,20000000,18937262,5001588,18937262,93,3.1
813,45,29,43,30000000,8315693,3779504,8315693,93,5.6
818,76,32,56,12000000,21440752,7052045,21440752,90,5.9
823,33,37,0,0,0,0,7077,86,7.3
824,2,6,0,0,0,0,0,139,6.8
828,26,22,0,25000000,15094530,3832551,15094530,96,5.2
829,70,16,0,13000000,4619014,1854490,4619014,80,5.5
830,152,48,58,26000000,105489203,18913411,181489203,103,6.4
832,211,63,61,80000000,136492681,34216088,309492681,121,6.7
833,39,21,33,0,21302121,6311786,21302121,86,5.5
835,72,10,0,0,269300,141617,269300,102,6.1
836,127,51,43,50000000,21226204,7545944,60209334,107,5.6
837,256,60,72,36000000,33459416,8208609,33459416,98,7
838,172,58,66,6000000,22231658,240649,22231658,120,6.6
839,182,58,0,13000000,17917287,9785111,17917287,84,4.6
840,35,11,0,0,7032782,2275808,7032782,108,5.8
841,191,137,90,0,58565,19628,60254,90,7.6
842,99,91,36,13000000,5781045,2634170,5781045,87,5.4
848,94,21,0,6000000,12658486,150049,12658486,117,7
849,304,138,54,50000000,25477365,8912557,25477365,101,5.7
851,93,39,65,3300000,3011195,83863,3011195,107,6.9
852,93,46,60,45000000,53854588,10128834,53854588,135,6.4
858,5400,207,100,6000000,136381073,302393,250341816,175,9.2
861,84,68,0,900000,16270600,5503176,16270600,96,6.9
866,247,115,64,4500000,3802260,900902,3802260,109,7.3
867,40,12,15,17000000,3325651,1628482,3325651,89,5
869,53,52,58,19000000,1356329,0,1356828,116,6.3
870,84,18,0,53000000,19745922,5784123,19745922,94,4.8
875,4,1,0,0,0,0,0,83,6
876,32,17,0,0,0,0,0,104,6.1
879,240,119,55,40000000,33956608,9064143,33956608,110,5.8
880,197,64,37,40000000,27663982,9101987,49627779,96,4.5
881,23,17,48,0,26491793,8434651,26491793,101,5.2
882,70,32,66,8000000,3622979,1887791,3622979,94,5.7
885,40,17,0,30000000,4357406,1895593,4357406,110,5.3
886,81,30,30,25000000,21576954,6014400,22611954,84,5.8
888,16,5,0,0,0,0,0,71,5.6
889,5,3,0,0,0,0,0,87,6.2
891,472,162,10,5000000,15116634,7308529,15116634,87,4.7
892,74,26,0,5000000,588621,33451,588621,134,7.1
893,55,28,0,6000000,403701,48661,403701,114,7.1
896,37,20,83,0,807775,0,807775,110,7.3
897,91,26,68,3000000,0,0,0,170,6.8
898,276,81,96,944000,404524,258994,411663,112,7.9
899,805,183,99,2540800,1884537,13643,2000288,103,8.3
900,198,78,83,2723903,267824,182606,272619,114,7.2
901,177,77,75,3000000,0,0,0,103,7
902,535,190,76,2500000,0,0,583056,115,7.6
903,1000,193,100,2479000,7705225,252880,7798143,128,8.3
904,1000,192,100,1000000,36764313,0,37034884,112,8.5
905,375,125,87,325000,0,0,11477,105,8.1
906,192,88,78,0,0,0,0,114,7.8
907,83,48,80,520000,0,0,6253,107,7.4
908,729,193,98,3101000,66728,0,144767,136,8.3
909,431,244,94,3000000,18600000,0,18778738,125,8.3
910,511,238,98,2883848,0,0,195088,121,8.2
911,388,100,83,3000000,0,0,173057,113,7.9
912,1500,206,100,950000,4219709,181494,4627326,102,8.5
913,482,164,97,375000,18180,0,34691,100,8
914,398,107,95,17000000,72560711,354764,72632653,170,7.7
915,224,104,72,2238813,0,0,0,113,7.6
916,353,150,78,1500000,0,0,13701,118,8
917,53,15,0,1000000,0,0,0,93,7.1
918,209,107,94,1700000,415008,225684,500385,113,7.5
919,817,163,92,2777000,24668669,5354311,25637669,102,8.1
920,1000,126,97,3977000,200882193,1192593,402382193,238,8.2
921,94,33,62,7900000,20123620,2400696,20123620,92,7.3
922,732,201,94,1752000,299645,169067,300073,110,8.4
923,1600,202,100,839727,1627530,0,1645944,119,8.3
924,2500,272,84,12000000,60481243,202759,66452425,149,8.3
926,443,147,98,1400000,63463,10177,151052,138,8.2
927,241,69,0,1688000,0,0,16161,133,7.7
928,407,221,86,1288000,0,0,111055,130,8.1
929,176,73,89,1500000,0,0,623,120,7.4
930,405,160,100,2000000,0,0,113061,102,7.9
931,216,106,78,1696377,0,0,19000,111,7.5
932,220,87,71,0,3850000,0,3851689,115,7.4
933,303,160,82,2500000,0,0,2964,106,7.4
934,81,50,76,0,8838592,0,0,92,7.1
935,128,68,93,2169120,0,0,14537,112,7.4
936,137,65,0,1365000,0,0,1204,110,7.8
937,133,64,73,2100000,0,0,0,130,7.1
938,155,80,82,3319355,0,0,0,115,6.6
940,317,118,97,1900000,0,0,0,102,7.9
941,102,52,0,1000000,0,0,10248,94,7.5
942,335,121,0,1020000,0,0,151,88,7.9
943,165,73,0,0,0,0,29545,104,7.8
944,153,42,0,4000000,0,0,0,132,7.6
945,150,65,93,609000,0,0,5541,101,7.7
946,166,71,86,0,3270000,0,4578000,99,8.2
947,484,96,82,656000,0,0,0,94,7.9
948,217,126,84,5400000,32855818,0,32855818,201,7.6
949,230,113,72,0,0,0,24348,118,7.8
950,179,88,86,226408,0,0,0,91,7.9
951,461,100,0,0,296000,0,0,92,7.8
952,168,42,69,6000000,42000000,0,42009549,167,6.7
953,1200,171,89,3180000,1483643,44000,8574081,130,8.6
954,346,101,73,1900000,144738,83205,144738,129,8.1
955,333,97,91,1073000,0,0,11180,102,7.8
956,121,41,0,0,0,0,0,119,7
959,116,47,0,403000,0,0,0,83,7
961,35,28,0,0,0,0,0,102,7.3
963,44,13,0,2873000,0,0,0,102,6.7
965,303,130,93,50000,0,0,51711,86,7.6
968,752,253,89,114000,236452,5452,236452,96,7.8
969,303,106,91,1000000,0,0,46305,105,7.7
970,148,62,0,1000000,0,0,0,89,6.4
971,202,89,84,3000000,0,0,0,108,7.9
973,118,56,0,0,0,0,0,135,7.6
976,81,46,0,799520,0,0,0,80,6.4
979,10,8,0,0,40374,5563,40374,85,6.8
981,16,18,0,0,5303931,2647745,5406742,95,4.4
982,157,61,0,0,0,0,0,115,7
984,4,7,0,0,0,0,0,99,5.3
986,111,39,77,22000000,25143818,4708044,25143818,107,6.9
987,37,15,0,0,294064,54547,294064,103,6
988,48,34,0,5000000,660313,173654,660313,116,6.7
990,103,64,0,25000000,14502483,5612707,14502483,101,5.5
991,116,46,59,25000000,11092559,182221,11135803,133,7.1
993,33,13,0,0,195170,78976,195170,119,6.1
994,121,57,80,4100000,12008376,185749,12008376,109,7.3
996,191,68,44,67000000,18115927,7010333,47267001,101,6.4
998,103,28,62,9000000,36461139,8812105,41590886,123,6.9
999,139,62,56,0,11132210,3352440,11132210,104,6.5
1003,86,44,56,38000000,17380126,6906546,17380126,118,6.2
1004,107,39,33,45000000,20351264,7605504,20351264,91,5.4
1005,66,21,0,0,22955097,6170358,22955097,104,5.5
1006,63,35,45,50000000,14551359,5612095,22540359,113,6
1007,32,15,59,0,36853000,0,36853000,100,6.4
1008,46,11,0,0,2150000,0,0,93,6.9
1009,80,35,60,0,20000000,0,20000000,97,6.3
1010,67,42,48,0,51264000,0,51264022,108,6.5
1011,33,22,49,0,38229000,0,38229000,88,5.7
1012,90,27,84,0,21909000,0,0,83,7.2
1013,117,40,73,0,25150385,0,29650385,129,7.2
1014,84,31,66,0,0,0,0,134,7.4
1015,110,27,0,0,41833324,60672,41833324,84,6.9
1016,45,19,45,0,100935,0,0,104,6.4
1017,84,35,61,5000000,40356000,0,40356000,126,7.1
1018,45,23,71,0,28062222,0,0,116,6.7
1019,167,82,83,9000000,0,0,0,127,7.2
1020,137,39,60,14000000,68856263,7046648,154856263,98,7
1021,80,23,44,24000000,50236831,8916463,50236831,102,6.2
1022,194,130,85,2900000,93141149,1300000,96383330,74,7.3
1023,14,3,0,0,0,0,0,25,7.9
1024,70,47,85,0,0,0,0,71,6.3
1025,128,71,61,3000000,12000000,2230614,12000000,79,7.1
1027,418,73,51,48000000,165493908,25625602,390493908,143,6.9
1028,371,115,88,6000000,102272727,0,103082380,139,7.8
1029,209,135,96,950000,0,0,3731,64,7.2
1030,108,54,46,10000000,39588000,0,39588000,128,6.3
1031,131,56,59,20000000,0,0,0,117,7
1032,222,102,68,3000000,0,0,0,75,7.3
1033,145,78,65,12000000,63456988,4819215,63456988,83,7.2
1034,235,66,61,3000000,295493,14945,295493,102,6.8
1035,556,139,63,8200000,159287539,413497,159436802,172,8.1
1036,1100,203,72,28000000,85171528,601851,142930632,132,8.2
1037,157,72,42,10000000,32100816,7751971,32100816,108,5.4
1040,28,13,41,7000000,106606,25909,106606,95,5.6
1041,190,68,92,4500000,13417292,60813,13417292,136,8
1042,265,69,71,26000000,25857416,6208595,34585416,108,7
1043,25,20,0,0,4189233,77725,4189233,93,5.8
1046,179,45,0,0,1548120,33931,2175892,90,7.6
1047,364,104,43,65000000,33447612,9065363,89456761,121,6.8
1049,212,73,46,55000000,38619405,9215063,38619405,110,6.8
1050,70,45,0,0,1408575,33843,1408575,112,7.3
1051,87,51,76,1300000,749741,39830,749741,95,7.1
1053,28,28,0,0,22891,3315,22891,101,6.2
1054,44,32,84,2400000,5754249,2156409,5754249,120,6.9
1055,55,14,0,45000000,2312463,1370831,2312463,103,4.9
1056,102,23,68,7000000,409144,31850,409144,123,6.9
1057,148,59,0,20000000,9759200,131678,9759200,101,6.7
1059,627,88,60,14500000,46351345,11133231,147554998,120,6.7
1060,290,60,71,200000,4555020,74118,4555020,96,7.2
1061,369,73,49,44000000,53315285,12305745,165615285,147,7.5
1064,69,27,0,0,0,0,0,81,6.3
1066,78,28,0,991000,0,0,6662,109,7.5
1068,105,54,0,250000,0,0,0,86,7.3
1073,488,101,67,3000000,573368,526633,622861,100,7.8
1076,266,145,88,430000,0,0,30103,100,7.8
1077,146,73,77,2000000,18344729,0,18344729,89,7.1
1078,132,56,67,2000000,0,0,136200,82,6.9
1079,285,119,80,7500000,62493712,115418,62493712,108,7.5
1080,465,126,77,4000000,20206622,140034,20745728,94,8
1081,144,41,84,0,28215453,139634,28229046,134,7.6
1082,85,53,66,1500000,0,0,0,110,7
1083,196,41,71,12000000,0,0,0,160,7.2
1084,530,125,86,2500000,0,0,0,111,7.7
1085,57,19,49,5000000,0,0,67740,86,6.9
1086,427,121,75,1400000,24845,12562,42915,105,8.2
1088,543,128,65,6000000,64577242,3900000,214577242,100,7
1089,1300,196,81,1200000,2832029,147839,2913644,99,8.3
1090,691,139,92,6000000,138530565,241080,138545632,120,8.1
1091,149,49,32,0,30218387,4506086,30218387,97,6.4
1092,434,140,43,49000000,117727224,15129385,352927224,127,7
1093,286,77,62,38000000,34416893,9151800,34494884,140,7.2
1094,203,51,90,2300000,62548947,101107,62548947,112,7.2
1095,472,110,82,12500000,10725228,2104402,10725228,100,7.7
1096,211,34,68,12000000,30036000,202131,30036166,150,7.5
1097,726,278,92,10500000,437141279,11835389,792910554,115,7.9
1099,114,34,72,0,0,0,0,69,7.5
1100,165,86,60,60000000,82670733,15490445,157920733,107,6.1
1101,840,192,50,15000000,180258178,8193052,357288178,109,6.9
1103,387,152,89,1500000,212780,116668,213014,111,7.6
1104,331,100,97,1800000,0,0,49523,122,7.9
1105,60,32,0,0,0,0,0,85,4.2
1107,1,1,0,0,0,0,0,84,7.4
1111,50,45,87,5000000,1433210,35189,1433210,80,7.9
1112,13,19,0,0,365284,0,365284,92,6.5
1114,51,43,0,12500000,1227324,41768,1227324,99,6.6
1116,16,18,0,0,230049,0,230049,90,6.7
1117,42,17,0,25000000,416401,14397,33031984,118,7.5
1119,24,12,0,0,38268,17581,38268,90,6.4
1120,159,70,79,36000000,20300385,523295,20300385,130,7.3
1121,38,13,0,0,15134,0,15134,100,5.6
1123,5,13,0,0,134485,11448,134485,105,7.2
1124,157,49,68,7500000,119285432,89213,119285432,109,7.6
1125,116,36,61,5000000,41833347,0,41833347,113,7
1126,218,25,25,6788000,13878334,3625648,13878411,103,5.9
1127,508,95,62,70000000,54981151,9319797,90520202,140,7.5
1128,509,181,55,1000000,21448782,39565,21448830,89,6.8
1129,421,272,76,6000000,25244626,0,25274965,99,7.1
1130,278,160,68,1000000,17985893,0,17985893,91,6.5
1131,121,29,0,0,4940939,0,4940939,120,8.1
1132,87,26,0,0,3940542,0,3940542,113,8
1135,77,36,59,9500000,69847348,4739769,69847348,109,6.2
1136,858,125,91,229575,2562392,45487,2675602,91,8.2
1137,18,19,0,0,127251,30331,0,79,5.8
1140,12,7,0,0,711872,0,0,110,6.2
1144,4,8,0,0,50605,5677,50605,86,7.3
1147,73,75,83,0,2789985,12479,2789985,88,8
1148,120,25,0,0,0,0,0,29,8.3
1150,39,13,0,0,3723036,8682,3723036,112,7.4
1151,30,22,0,0,0,0,2117923,97,7.4
1156,28,31,0,0,0,0,0,84,7.7
1161,95,89,63,0,0,0,6881,142,7.5
1162,81,48,0,0,0,0,0,154,7.3
1163,1,4,0,0,104767,0,0,128,7.1
1167,43,16,0,22000000,7138523,3213045,7138523,112,5.4
1170,26,19,0,0,0,0,0,90,4.8
1171,108,41,70,3900000,4479470,314275,4479470,102,7
1172,630,127,80,5000000,12397210,16552,13019063,155,8.5
1173,212,87,62,0,7724701,252223,8523994,124,7.5
1175,212,69,66,24000000,1803257,4733,1803257,99,7.5
1176,157,94,86,0,1999955,8572,2175939,98,7.7
1177,76,27,78,0,13200170,73041,13200170,95,7.3
1178,521,179,90,935000,0,0,5252,88,8.4
1179,118,64,86,0,13446769,71034,13446769,110,6.9
1180,32,10,0,0,4313473,12965,4313473,113,7
1183,567,131,87,27000000,78676425,278439,231976425,162,7.4
1184,53,13,0,0,4532791,0,4532791,96,7.4
1185,122,59,97,600000,14743391,41165,14743391,103,7.8
1186,127,52,86,1200000,24741667,155982,24742089,100,7.2
1187,37,18,0,3330000,4814619,14385,4814619,135,7.3
1188,195,42,72,3000000,11738022,145977,11749595,94,7.2
1189,82,43,79,0,1209846,17814,1209846,101,8
1190,81,60,55,0,4087361,65299,4088140,101,7
1191,71,27,70,4500000,15012935,543250,29012935,120,6.4
1192,50,32,82,500000,3905297,310127,3905297,78,8.2
1193,1100,195,84,3000000,108981275,0,109114817,133,8.7
1194,105,38,57,2000000,44364244,0,44364244,86,6.9
1196,1400,249,82,18000000,292753960,4910483,538375067,124,8.7
1197,983,233,78,16000000,30857814,206243,30902869,98,8
1198,1100,225,86,18000000,248159971,8305823,389925971,115,8.4
1199,646,262,84,15000000,9929135,30099,9949953,132,7.9
1200,1500,222,84,18500000,85160248,10052042,131060248,137,8.4
1201,1300,154,90,1200000,25100000,0,25253887,161,8.8
1202,252,77,84,1100000,1544889,0,1704053,107,7.5
1203,2100,167,97,350000,0,0,955,96,9
1204,779,140,100,15000000,45306425,20846,45720631,218,8.3
1206,1700,289,77,2200000,26617553,0,26960374,136,8.3
1207,631,170,88,2000000,592237,357549,599146,129,8.3
1208,1400,291,94,31500000,96042913,118558,104880868,147,8.4
